timestamp,temperature,humidity,temperature_outlier,humidity_outlier
1612037969.822533,23.1,34.5,False,False
1612037974.554529,23.1,34.6,False,False
1612037976.919646,23.1,35.9,False,False
1612037979.284607,23.1,35.8,False,False
1612037986.363345,23.1,35.9,False,False
1612037988.72826,23.1,34.6,False,False
1612037991.092062,23.1,34.6,False,False
1612037998.169096,23.1,35.8,False,False
1612038000.533749,23.1,35.8,False,False
1612038005.256213,23.1,35.9,False,False
1612038012.338553,23.1,35.9,False,False
1612038017.063317,23.1,35.9,False,False
1612038021.786245,23.1,36.0,False,False
1612038024.154701,23.1,34.6,False,False
1612038026.517642,23.1,35.9,False,False
1612038028.892576,23.1,35.9,False,False
1612038031.251287,23.1,35.9,False,False
1612038033.613097,23.1,35.8,False,False
1612038050.13721,23.1,34.7,False,False
1612038052.500149,23.1,35.9,False,False
1612038054.863554,23.1,35.9,False,False
1612038057.226976,23.1,35.9,False,False
1612038061.94339,23.1,35.9,False,False
1612038069.01888,23.1,34.6,False,False
1612038071.383033,23.1,35.9,False,False
1612038073.742597,23.1,36.0,False,False
1612038087.895901,23.1,34.6,False,False
1612038090.262506,23.1,34.6,False,False
1612038097.345652,23.1,34.6,False,False
1612038102.068805,23.1,34.6,False,False
1612038113.861952,23.1,34.6,False,False
1612038116.22598,23.2,36.0,False,False
1612038118.591319,23.1,35.9,False,False
1612038120.95452,23.1,35.9,False,False
1612038135.105736,23.2,35.0,False,False
1612038137.47052,23.1,35.9,False,False
1612038142.194946,23.1,35.9,False,False
1612038144.56742,23.1,35.9,False,False
1612038146.93906,23.1,35.9,False,False
1612038149.305242,23.1,36.0,False,False
1612038151.674348,23.1,35.9,False,False
1612038154.039218,23.2,36.0,False,False
1612038156.402163,23.1,36.0,False,False
1612038158.766331,23.2,36.0,False,False
1612038163.488041,23.1,34.6,False,False
1612038165.849924,23.2,36.0,False,False
1612038168.212677,23.1,35.9,False,False
1612038170.570512,23.2,34.8,False,False
1612038172.929469,23.1,36.0,False,False
1612038175.297444,23.2,34.7,False,False
1612038177.660769,23.1,36.0,False,False
1612038182.378931,23.1,34.6,False,False
1612038184.738551,23.1,36.0,False,False
1612038187.099771,23.1,36.0,False,False
1612038189.46254,23.1,36.0,False,False
1612038196.538067,23.2,36.0,False,False
1612038220.115952,23.1,36.0,False,False
1612038222.490419,23.2,36.0,False,False
1612038224.854919,23.1,36.0,False,False
1612038229.574359,23.2,36.0,False,False
1612038236.651286,23.2,34.7,False,False
1612038239.012948,23.1,35.9,False,False
1612038246.090532,23.2,34.8,False,False
1612038248.450374,23.2,36.0,False,False
1612038250.814811,23.2,36.0,False,False
1612038253.177797,23.2,36.0,False,False
1612038255.541697,23.2,36.0,False,False
1612038262.621727,23.2,36.0,False,False
1612038269.701194,23.1,35.9,False,False
1612038274.427933,23.2,34.6,False,False
1612038279.146335,23.2,36.0,False,False
1612038281.509886,23.2,36.0,False,False
1612038286.232754,23.2,36.0,False,False
1612038288.595455,23.2,36.0,False,False
1612038295.673055,23.2,36.0,False,False
1612038298.033861,23.1,35.9,False,False
1612038302.749788,23.2,36.0,False,False
1612038305.119098,23.2,34.7,False,False
1612038307.481339,23.2,36.0,False,False
1612038309.844117,23.2,36.0,False,False
1612038316.921131,23.2,34.7,False,False
1612038321.641034,23.2,36.0,False,False
1612038324.001307,23.2,36.0,False,False
1612038326.358527,23.2,36.0,False,False
1612038328.72109,23.2,36.0,False,False
1612038331.080973,23.2,36.0,False,False
1612038335.79943,23.2,36.0,False,False
1612038338.15953,23.2,34.6,False,False
1612038340.51912,23.2,36.0,False,False
1612038342.879861,23.2,36.0,False,False
1612038345.241243,23.2,36.0,False,False
1612038352.317914,23.2,36.0,False,False
1612038354.678889,23.2,36.0,False,False
1612038359.394911,23.2,36.0,False,False
1612038361.757316,23.2,36.0,False,False
1612038366.477385,23.2,36.0,False,False
1612038375.912703,23.2,36.0,False,False
1612038378.276842,23.2,36.0,False,False
1612038387.70939,23.2,34.6,False,False
1612038392.43198,23.2,36.0,False,False
1612038401.866579,23.2,36.0,False,False
1612038411.302059,23.2,36.0,False,False
1612038418.374081,23.2,36.0,False,False
1612038420.738234,23.2,34.7,False,False
1612038425.457796,23.2,34.7,False,False
1612038430.180135,23.2,36.0,False,False
1612038432.54278,23.2,36.0,False,False
1612038437.261337,23.2,34.7,False,False
1612038441.982228,23.2,34.7,False,False
1612038449.059702,23.2,36.0,False,False
1612038453.787606,23.2,36.0,False,False
1612038460.873519,23.2,34.7,False,False
1612038463.24261,23.2,36.0,False,False
1612038465.611426,23.2,36.0,False,False
1612038470.335374,23.2,36.0,False,False
1612038472.697027,23.2,34.7,False,False
1612038475.06176,23.2,36.0,False,False
1612038482.153873,23.2,36.0,False,False
1612038484.512062,23.2,36.0,False,False
1612038486.870671,23.2,34.7,False,False
1612038489.22898,23.2,36.0,False,False
1612038491.586558,23.2,34.7,False,False
1612038498.665877,23.2,34.8,False,False
1612038505.743091,23.2,36.1,False,False
1612038512.820847,23.2,36.1,False,False
1612038515.187934,23.2,34.9,False,False
1612038519.909837,23.2,36.0,False,False
1612038526.984517,23.2,34.8,False,False
1612038529.346887,23.2,36.0,False,False
1612038531.708916,23.2,36.0,False,False
1612038536.428602,23.2,36.1,False,False
1612038538.790574,23.2,36.1,False,False
1612038543.50833,23.2,34.8,False,False
1612038545.867185,23.2,36.1,False,False
1612038550.587005,23.2,36.1,False,False
1612038555.310443,23.2,34.8,False,False
1612038557.674023,23.2,34.8,False,False
1612038562.394268,23.2,36.1,False,False
1612038564.753737,23.2,36.2,False,False
1612038567.118062,23.2,36.1,False,False
1612038569.480726,23.2,36.1,False,False
1612038571.843451,23.2,36.1,False,False
1612038576.563607,23.2,34.8,False,False
1612038588.352863,23.2,34.8,False,False
1612038600.148607,23.2,36.1,False,False
1612038619.021117,23.2,34.8,False,False
1612038621.381302,23.2,36.1,False,False
1612038626.098244,23.2,34.8,False,False
1612038630.814587,23.2,36.1,False,False
1612038635.534024,23.2,36.1,False,False
1612038640.257726,23.2,36.1,False,False
1612038647.337384,23.2,36.1,False,False
1612038654.415297,23.2,34.8,False,False
1612038656.778406,23.2,36.1,False,False
1612038659.138529,23.2,34.8,False,False
1612038663.858846,23.2,36.1,False,False
1612038666.223792,23.2,36.1,False,False
1612038668.593046,23.2,36.1,False,False
1612038675.672563,23.2,34.8,False,False
1612038680.401445,23.2,36.1,False,False
1612038682.764891,23.2,36.1,False,False
1612038685.129691,23.2,36.1,False,False
1612038689.850531,23.2,36.1,False,False
1612038701.651617,23.2,35.0,False,False
1612038706.369709,23.2,34.8,False,False
1612038711.085001,23.2,36.1,False,False
1612038718.165162,23.2,36.2,False,False
1612038722.887138,23.2,36.1,False,False
1612038725.252309,23.2,35.0,False,False
1612038727.61303,23.2,36.2,False,False
1612038729.976035,23.2,36.2,False,False
1612038732.341338,23.2,36.2,False,False
1612038739.418566,23.2,36.2,False,False
1612038741.779429,23.2,36.3,False,False
1612038744.14531,23.2,36.2,False,False
1612038748.863028,23.2,36.2,False,False
1612038751.227609,23.2,36.2,False,False
1612038753.591977,23.2,34.8,False,False
1612038755.95675,23.2,36.2,False,False
1612038758.316718,23.2,36.2,False,False
1612038779.539368,23.2,35.0,False,False
1612038788.972161,23.2,36.2,False,False
1612038793.697993,23.2,36.2,False,False
1612038800.778518,23.2,36.2,False,False
1612038805.501589,23.2,36.2,False,False
1612038817.290613,23.2,34.9,False,False
1612038819.658433,23.2,36.2,False,False
1612038822.02514,23.2,36.2,False,False
1612038829.101795,23.2,36.2,False,False
1612038831.467589,23.2,36.2,False,False
1612038833.82758,23.2,36.2,False,False
1612038836.186792,23.2,36.2,False,False
1612038838.548592,23.2,36.2,False,False
1612038840.908602,23.2,34.9,False,False
1612038845.625069,23.2,36.2,False,False
1612038855.068895,23.2,36.2,False,False
1612038859.78656,23.2,36.3,False,False
1612038862.1513,23.2,34.9,False,False
1612038866.87493,23.3,35.0,False,False
1612038869.234052,23.2,36.2,False,False
1612038873.952037,23.3,36.3,False,False
1612038878.675803,23.2,35.0,False,False
1612038883.39913,23.3,35.1,False,False
1612038885.768007,23.2,36.2,False,False
1612038888.13294,23.2,36.2,False,False
1612038904.64706,23.2,36.2,False,False
1612038923.524707,23.2,36.2,False,False
1612038932.960659,23.2,36.2,False,False
1612038935.323932,23.2,36.2,False,False
1612038937.687282,23.2,36.3,False,False
1612038942.404811,23.2,35.0,False,False
1612038947.123358,23.2,36.3,False,False
1612038949.490021,23.2,36.2,False,False
1612038951.852968,23.2,36.2,False,False
1612038954.21682,23.3,36.3,False,False
1612038956.580846,23.2,36.2,False,False
1612038958.939303,23.2,36.2,False,False
1612038963.655631,23.2,36.2,False,False
1612038966.018551,23.2,36.2,False,False
1612038968.380218,23.3,36.3,False,False
1612038975.458527,23.2,36.2,False,False
1612038977.821432,23.2,36.2,False,False
1612038980.182529,23.3,36.3,False,False
1612038989.616168,23.2,36.2,False,False
1612038991.980928,23.2,36.2,False,False
1612038994.344863,23.2,36.2,False,False
1612038996.70631,23.2,36.2,False,False
1612039001.433062,23.2,36.2,False,False
1612039003.791734,23.3,36.2,False,False
1612039006.156605,23.2,34.9,False,False
1612039008.526494,23.2,36.2,False,False
1612039010.884806,23.2,36.2,False,False
1612039013.248898,23.2,34.9,False,False
1612039015.6083,23.3,36.2,False,False
1612039017.974389,23.2,36.2,False,False
1612039020.338126,23.2,36.2,False,False
1612039025.06155,23.2,34.9,False,False
1612039032.143929,23.3,36.3,False,False
1612039034.507696,23.2,36.2,False,False
1612039036.870939,23.2,34.9,False,False
1612039041.589975,23.2,36.2,False,False
1612039043.953482,23.3,36.3,False,False
1612039051.032575,23.2,35.0,False,False
1612039053.394536,23.2,36.2,False,False
1612039055.755437,23.2,34.9,False,False
1612039058.11495,23.3,36.3,False,False
1612039060.478835,23.3,36.3,False,False
1612039062.841133,23.2,36.2,False,False
1612039067.567714,23.2,34.9,False,False
1612039069.936235,23.2,36.2,False,False
1612039074.65947,23.2,34.9,False,False
1612039079.38603,23.2,36.2,False,False
1612039081.748886,23.2,36.2,False,False
1612039091.195124,23.2,36.2,False,False
1612039093.555717,23.2,36.2,False,False
1612039098.281181,23.2,34.9,False,False
1612039103.001159,23.2,36.2,False,False
1612039105.369454,23.2,36.3,False,False
1612039107.734627,23.2,36.3,False,False
1612039110.092986,23.2,36.3,False,False
1612039112.456384,23.3,36.3,False,False
1612039114.823963,23.2,36.3,False,False
1612039124.263445,23.2,36.3,False,False
1612039126.628941,23.3,36.4,False,False
1612039129.001416,23.2,36.3,False,False
1612039133.717648,23.2,36.3,False,False
1612039140.789763,23.3,36.3,False,False
1612039145.512149,23.2,36.3,False,False
1612039147.876417,23.2,36.3,False,False
1612039150.235501,23.2,36.3,False,False
1612039171.463221,23.2,36.3,False,False
1612039173.826374,23.3,35.0,False,False
1612039176.192284,23.3,36.3,False,False
1612039183.267457,23.2,36.3,False,False
1612039187.98242,23.2,36.3,False,False
1612039190.343263,23.2,35.0,False,False
1612039202.13867,23.3,35.1,False,False
1612039204.5036,23.3,36.3,False,False
1612039206.862853,23.2,36.3,False,False
1612039209.224764,23.2,36.3,False,False
1612039213.945028,23.2,36.3,False,False
1612039230.453996,23.3,35.0,False,False
1612039232.81436,23.3,36.3,False,False
1612039237.535843,23.2,36.3,False,False
1612039239.898429,23.2,36.3,False,False
1612039242.263002,23.2,36.3,False,False
1612039249.342441,23.3,36.3,False,False
1612039251.707696,23.3,36.3,False,False
1612039254.072905,23.3,35.0,False,False
1612039258.795636,23.2,36.3,False,False
1612039261.1552,23.2,36.3,False,False
1612039263.514574,23.2,36.2,False,False
1612039265.877568,23.2,36.3,False,False
1612039270.598412,23.2,35.0,False,False
1612039277.688888,23.2,35.0,False,False
1612039280.05355,23.3,36.3,False,False
1612039282.418014,23.2,36.3,False,False
1612039287.140964,23.3,36.3,False,False
1612039291.861324,23.2,36.2,False,False
1612039294.223544,23.3,36.3,False,False
1612039298.942032,23.3,36.3,False,False
1612039301.304492,23.2,35.0,False,False
1612039303.662625,23.2,36.3,False,False
1612039308.385146,23.3,35.0,False,False
1612039310.754546,23.2,36.3,False,False
1612039315.477328,23.2,36.3,False,False
1612039324.912073,10.5,49.1,True,True
1612039327.271467,23.2,36.3,False,False
1612039329.636746,23.2,35.0,False,False
1612039336.716888,23.2,35.0,False,False
1612039339.081673,23.2,36.3,False,False
1612039341.447079,23.2,36.3,False,False
1612039343.806646,23.2,36.3,False,False
1612039362.671415,23.2,35.0,False,False
1612039367.391392,23.2,36.3,False,False
1612039369.751582,23.2,35.0,False,False
1612039374.473932,23.2,36.3,False,False
1612039379.198043,23.2,36.3,False,False
1612039381.562434,23.3,36.3,False,False
1612039383.928508,23.2,35.0,False,False
1612039386.290627,23.2,36.3,False,False
1612039391.009904,23.2,36.3,False,False
1612039395.735099,23.2,36.3,False,False
1612039400.458376,23.3,36.4,False,False
1612039405.178848,23.3,36.4,False,False
1612039414.606692,23.2,36.3,False,False
1612039416.965546,23.3,36.4,False,False
1612039419.324615,23.2,36.3,False,False
1612039421.691067,23.3,36.4,False,False
1612039431.130608,23.3,35.1,False,False
1612039433.493279,23.3,36.3,False,False
1612039442.932436,23.3,35.1,False,False
1612039445.297117,23.2,36.3,False,False
1612039452.378563,23.2,36.3,False,False
1612039459.464358,23.2,35.1,False,False
1612039461.842497,23.3,36.4,False,False
1612039464.201558,23.3,36.4,False,False
1612039466.564987,23.2,36.3,False,False
1612039468.929906,23.3,36.4,False,False
1612039473.646147,23.3,36.4,False,False
1612039478.370509,23.3,36.4,False,False
1612039480.735061,23.2,36.3,False,False
1612039483.101206,23.3,36.4,False,False
1612039485.468551,23.2,35.3,False,False
1612039487.834608,23.3,36.3,False,False
1612039494.911239,23.3,36.3,False,False
1612039501.990583,23.3,36.4,False,False
1612039504.366537,23.3,36.4,False,False
1612039506.730956,23.3,36.4,False,False
1612039511.45339,23.3,36.5,False,False
1612039518.53335,23.3,35.2,False,False
1612039525.607026,23.3,36.4,False,False
1612039527.970502,23.3,36.4,False,False
1612039532.688705,23.3,36.4,False,False
1612039539.770678,23.3,36.4,False,False
1612039542.136893,23.3,36.4,False,False
1612039544.501357,23.3,36.4,False,False
1612039546.862223,23.3,36.4,False,False
1612039551.58522,23.3,36.4,False,False
1612039553.957417,23.3,36.4,False,False
1612039556.319021,23.3,36.3,False,False
1612039561.038676,23.3,36.4,False,False
1612039565.758359,23.3,35.1,False,False
1612039568.117312,23.3,36.4,False,False
1612039570.474929,23.3,36.4,False,False
1612039572.83864,23.3,36.4,False,False
1612039575.201437,23.3,36.4,False,False
1612039577.565408,23.3,36.4,False,False
1612039582.283266,23.3,35.2,False,False
1612039587.004181,23.3,36.4,False,False
1612039591.72351,23.3,36.5,False,False
1612039594.085808,23.3,36.4,False,False
1612039601.167966,23.3,36.4,False,False
1612039603.533165,23.3,35.1,False,False
1612039605.898887,23.3,36.4,False,False
1612039615.331797,23.3,35.1,False,False
1612039617.693815,23.3,36.4,False,False
1612039620.055428,23.3,36.4,False,False
1612039622.417281,23.3,36.5,False,False
1612039624.781426,23.3,36.4,False,False
1612039629.502553,23.3,35.1,False,False
1612039631.864704,23.3,36.4,False,False
1612039638.946531,23.3,36.4,False,False
1612039643.668203,23.3,36.5,False,False
1612039646.031507,23.3,35.1,False,False
1612039648.39404,23.3,36.4,False,False
1612039657.835949,23.3,36.4,False,False
1612039662.559631,23.3,36.5,False,False
1612039664.925647,23.3,36.5,False,False
1612039667.290518,23.3,36.5,False,False
1612039669.654034,23.3,36.5,False,False
1612039674.375636,23.3,36.4,False,False
1612039683.811559,23.3,35.2,False,False
1612039686.173004,23.3,35.2,False,False
1612039693.243843,23.3,35.2,False,False
1612039695.605217,23.3,36.5,False,False
1612039700.334531,23.3,36.5,False,False
1612039709.773652,23.3,36.5,False,False
1612039712.133525,23.3,36.5,False,False
1612039714.501871,23.2,36.4,False,False
1612039716.865201,23.3,35.2,False,False
1612039719.2256,23.3,36.5,False,False
1612039721.587032,23.3,36.5,False,False
1612039723.952607,23.3,36.5,False,False
1612039731.032526,23.3,35.2,False,False
1612039742.832616,23.3,35.2,False,False
1612039747.552534,23.3,36.5,False,False
1612039752.274351,23.3,36.5,False,False
1612039761.70902,23.3,35.1,False,False
1612039764.067675,23.3,36.5,False,False
1612039766.429702,23.3,36.5,False,False
1612039768.790335,23.3,35.2,False,False
1612039771.153362,23.3,36.5,False,False
1612039773.513707,23.3,36.5,False,False
1612039775.878418,23.3,35.3,False,False
1612039778.239233,23.3,36.5,False,False
1612039780.608091,23.3,36.5,False,False
1612039782.969677,23.3,36.5,False,False
1612039790.045356,23.3,35.2,False,False
1612039792.410017,23.3,36.5,False,False
1612039797.129663,23.3,36.5,False,False
1612039799.493631,23.3,36.5,False,False
1612039801.857128,23.3,36.5,False,False
1612039804.220673,23.3,36.5,False,False
1612039808.940673,23.3,36.5,False,False
1612039818.377057,23.3,35.2,False,False
1612039820.740194,23.3,35.2,False,False
1612039823.101979,23.3,36.5,False,False
1612039825.466365,23.3,36.5,False,False
1612039827.830245,23.3,36.5,False,False
1612039830.194685,23.3,35.2,False,False
1612039832.557814,23.3,36.5,False,False
1612039841.994938,23.3,35.3,False,False
1612039851.427961,23.3,36.5,False,False
1612039853.79051,23.3,36.5,False,False
1612039858.511892,23.3,35.2,False,False
1612039860.874192,23.3,36.5,False,False
1612039863.234644,23.3,36.5,False,False
1612039865.598659,23.3,36.5,False,False
1612039870.32156,23.3,35.2,False,False
1612039884.483752,23.3,35.2,False,False
1612039889.206531,23.3,35.3,False,False
1612039901.014735,23.3,36.5,False,False
1612039903.373001,23.3,36.6,False,False
1612039910.45063,23.3,35.3,False,False
1612039919.885876,23.3,36.6,False,False
1612039922.248556,23.3,36.6,False,False
1612039924.610335,23.3,36.6,False,False
1612039926.971008,23.3,35.3,False,False
1612039931.687962,23.2,36.5,False,False
1612039943.490213,23.3,36.6,False,False
1612039945.853178,23.3,36.6,False,False
1612039948.211151,23.3,36.6,False,False
1612039950.57461,23.3,35.3,False,False
1612039957.648151,23.3,36.6,False,False
1612039960.008715,23.3,36.6,False,False
1612039964.728749,23.3,36.5,False,False
1612039967.095194,23.3,36.6,False,False
1612039969.461516,23.3,36.6,False,False
1612039971.828135,23.3,36.6,False,False
1612039974.193571,23.3,36.6,False,False
1612039976.557216,23.3,36.6,False,False
1612039978.922615,23.3,36.6,False,False
1612039981.288483,23.3,35.3,False,False
1612039983.652743,23.3,36.6,False,False
1612039986.013275,23.3,36.6,False,False
1612039988.377529,23.3,36.6,False,False
1612039993.100899,23.3,35.6,False,False
1612039995.460164,23.3,36.6,False,False
1612040000.182693,23.3,35.3,False,False
1612040004.90713,23.3,36.6,False,False
1612040007.272349,23.3,36.6,False,False
1612040009.638325,23.3,36.0,False,False
1612040012.002118,23.3,35.3,False,False
1612040023.795656,23.3,35.3,False,False
1612040026.158955,23.3,36.6,False,False
1612040030.88312,23.3,36.6,False,False
1612040035.604523,23.3,35.3,False,False
1612040037.963491,23.3,36.6,False,False
1612040052.128841,23.3,36.6,False,False
1612040054.491662,23.3,35.3,False,False
1612040063.935532,23.3,36.6,False,False
1612040068.661042,23.3,36.6,False,False
1612040071.025376,23.3,36.6,False,False
1612040073.388072,23.3,36.6,False,False
1612040075.746743,23.3,36.6,False,False
1612040078.108618,23.3,36.6,False,False
1612040082.828395,23.3,36.7,False,False
1612040085.187723,23.3,36.6,False,False
1612040087.551102,23.3,35.4,False,False
1612040089.917016,23.3,36.6,False,False
1612040094.632901,23.3,36.7,False,False
1612040096.99319,23.3,36.6,False,False
1612040099.368541,23.3,36.6,False,False
1612040101.729595,23.3,36.6,False,False
1612040106.44549,23.2,36.6,False,False
1612040113.525309,23.3,36.6,False,False
1612040118.246301,23.3,36.7,False,False
1612040120.606826,23.3,36.6,False,False
1612040127.687763,23.3,35.5,False,False
1612040130.049795,23.3,35.4,False,False
1612040134.769722,23.3,35.4,False,False
1612040137.133854,23.3,35.4,False,False
1612040139.498532,23.3,36.6,False,False
1612040148.935071,23.3,36.7,False,False
1612040151.301187,23.3,36.7,False,False
1612040153.660386,23.3,36.7,False,False
1612040158.393558,23.3,36.7,False,False
1612040163.115849,23.3,36.7,False,False
1612040165.477158,23.3,35.4,False,False
1612040167.837734,23.3,36.7,False,False
1612040172.55689,23.3,36.7,False,False
1612040174.924193,23.3,36.7,False,False
1612040182.009657,23.3,36.7,False,False
1612040184.37339,23.3,36.7,False,False
1612040186.735904,23.3,35.4,False,False
1612040191.460889,23.3,35.4,False,False
1612040196.181494,23.3,36.7,False,False
1612040198.546323,23.3,35.4,False,False
1612040203.2642,23.3,35.4,False,False
1612040205.627313,23.3,36.7,False,False
1612040215.063428,23.3,36.7,False,False
1612040217.422526,23.3,36.7,False,False
1612040219.789274,23.3,36.7,False,False
1612040229.230065,23.3,36.7,False,False
1612040241.021062,23.3,35.4,False,False
1612040245.75231,23.3,35.5,False,False
1612040248.121556,23.3,36.7,False,False
1612040255.198543,23.3,35.4,False,False
1612040257.561684,23.3,36.7,False,False
1612040264.644628,23.3,36.7,False,False
1612040267.007656,23.3,36.7,False,False
1612040269.372682,23.3,36.7,False,False
1612040274.093562,23.3,35.4,False,False
